6	2	r813u03n03.mccleary.ycrc.yale.edu	2023-08-20 19:33:13	2023-08-20 19:33:15	2.42	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 2 --D AnovaBalance --E gaussian --S 0.5
5	2	r209u08n03.mccleary.ycrc.yale.edu	2023-08-20 19:33:12	2023-08-20 19:33:16	3.93	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 16 --D AnovaBalance --E gaussian --S 0.3
4	2	r209u08n03.mccleary.ycrc.yale.edu	2023-08-20 19:33:12	2023-08-20 19:33:16	3.93	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 6 --D AnovaBalance --E gaussian --S 0.3
2	2	r209u05n04.mccleary.ycrc.yale.edu	2023-08-20 19:33:14	2023-08-20 19:33:17	3.07	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 16 --D AnovaBalance --E gaussian --S 0.0
3	2	r209u05n04.mccleary.ycrc.yale.edu	2023-08-20 19:33:14	2023-08-20 19:33:17	3.07	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 2 --D AnovaBalance --E gaussian --S 0.3
1	2	r209u05n01.mccleary.ycrc.yale.edu	2023-08-20 19:33:20	2023-08-20 19:33:24	3.44	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 6 --D AnovaBalance --E gaussian --S 0.0
0	2	r209u05n01.mccleary.ycrc.yale.edu	2023-08-20 19:33:20	2023-08-20 19:33:24	3.46	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 2 --D AnovaBalance --E gaussian --S 0.0
7	2	r813u03n05.mccleary.ycrc.yale.edu	2023-08-20 19:34:51	2023-08-20 19:34:54	3.27	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 6 --D AnovaBalance --E gaussian --S 0.5
12	2	r209u05n04.mccleary.ycrc.yale.edu	2023-08-20 19:35:40	2023-08-20 19:35:42	1.12	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 2 --D AnovaBalance --E gaussian --S 0.9
13	2	r209u05n04.mccleary.ycrc.yale.edu	2023-08-20 19:35:40	2023-08-20 19:35:42	1.12	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_CI.R --p 6 --D AnovaBalance --E gaussian --S 0.9
