78	0	r813u09n09.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:00:24	7694.25	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Cauchy --E cauchy --S 0.3
81	0	r813u09n09.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:01:42	7772.42	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Cauchy --E cauchy --S 0.5
96	0	r813u09n01.mccleary.ycrc.yale.edu	2023-08-21 00:52:10	2023-08-21 03:01:53	7783.44	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Paired --E gaussian --S 0.5
99	0	r813u09n01.mccleary.ycrc.yale.edu	2023-08-21 00:52:10	2023-08-21 03:02:39	7829.04	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Paired --E gaussian --S 0.7
67	0	r813u03n03.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:03:11	7861.68	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Cauchy --E gaussian --S 0.5
69	0	r813u03n05.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:03:49	7899.11	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Cauchy --E gaussian --S 0.7
79	0	r813u09n09.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:04:13	7923.09	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Cauchy --E cauchy --S 0.3
97	0	r813u09n01.mccleary.ycrc.yale.edu	2023-08-21 00:52:10	2023-08-21 03:07:22	8112.37	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Paired --E gaussian --S 0.5
75	0	r813u09n03.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:08:39	8189.20	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Cauchy --E cauchy --S 0.0
102	0	r813u03n03.mccleary.ycrc.yale.edu	2023-08-21 00:57:10	2023-08-21 03:09:12	7922.39	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Paired --E gaussian --S 0.9
73	0	r813u09n03.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:09:13	8223.41	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Cauchy --E gaussian --S 0.9
80	0	r813u09n09.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:09:38	8248.67	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 16 --D Cauchy --E cauchy --S 0.3
94	0	r813u09n01.mccleary.ycrc.yale.edu	2023-08-21 00:52:10	2023-08-21 03:10:23	8293.97	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Paired --E gaussian --S 0.3
66	0	r813u03n03.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:10:26	8296.72	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Cauchy --E gaussian --S 0.5
103	0	r813u09n06.mccleary.ycrc.yale.edu	2023-08-21 00:57:10	2023-08-21 03:10:36	8006.22	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Paired --E gaussian --S 0.9
77	0	r813u09n09.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:13:15	8465.21	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 16 --D Cauchy --E cauchy --S 0.0
76	0	r813u09n03.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:13:23	8473.79	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Cauchy --E cauchy --S 0.0
72	0	r813u15n08.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:14:08	8518.21	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Cauchy --E gaussian --S 0.9
95	0	r813u09n01.mccleary.ycrc.yale.edu	2023-08-21 00:52:10	2023-08-21 03:16:29	8659.42	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 16 --D Paired --E gaussian --S 0.3
100	0	r813u03n06.mccleary.ycrc.yale.edu	2023-08-21 00:54:40	2023-08-21 03:16:36	8516.24	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Paired --E gaussian --S 0.7
68	0	r813u03n05.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:16:37	8667.97	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 16 --D Cauchy --E gaussian --S 0.5
98	0	r813u09n01.mccleary.ycrc.yale.edu	2023-08-21 00:52:10	2023-08-21 03:16:56	8686.85	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 16 --D Paired --E gaussian --S 0.5
111	0	r813u09n05.mccleary.ycrc.yale.edu	2023-08-21 01:12:13	2023-08-21 03:17:04	7491.00	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Paired --E cauchy --S 0.5
74	0	r813u09n03.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:17:25	8715.81	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 16 --D Cauchy --E gaussian --S 0.9
70	0	r813u15n08.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:20:46	8916.19	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Cauchy --E gaussian --S 0.7
108	0	r813u09n09.mccleary.ycrc.yale.edu	2023-08-21 01:04:42	2023-08-21 03:20:56	8173.94	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Paired --E cauchy --S 0.3
87	0	r813u03n10.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:26:38	9268.17	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Cauchy --E cauchy --S 0.9
112	0	r813u09n09.mccleary.ycrc.yale.edu	2023-08-21 01:12:13	2023-08-21 03:28:45	8191.65	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 6 --D Paired --E cauchy --S 0.5
71	0	r813u15n08.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:29:06	9416.92	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 16 --D Cauchy --E gaussian --S 0.7
84	0	r813u03n09.mccleary.ycrc.yale.edu	2023-08-21 00:52:10	2023-08-21 03:30:27	9497.37	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Cauchy --E cauchy --S 0.7
90	0	r813u03n10.mccleary.ycrc.yale.edu	2023-08-21 00:52:09	2023-08-21 03:30:39	9509.64	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 2 --D Paired --E gaussian --S 0.0
101	0	r813u09n09.mccleary.ycrc.yale.edu	2023-08-21 00:54:40	2023-08-21 03:30:41	9361.74	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiment_CI.R --p 16 --D Paired --E gaussian --S 0.7
