180	0	r813u03n05.mccleary.ycrc.yale.edu	2023-08-12 12:34:17	2023-08-12 12:58:52	1475.00	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D Gaussian --E exponential --S 0.0 --CPT TRUE
165	0	r813u03n02.mccleary.ycrc.yale.edu	2023-08-12 12:34:17	2023-08-12 12:59:25	1508.02	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D Gaussian --E cauchy --S 0.7 --CPT TRUE
55	0	r813u03n08.mccleary.ycrc.yale.edu	2023-08-12 12:34:06	2023-08-12 12:59:52	1545.42	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E cauchy --S 0.99 --CPT TRUE
75	0	r813u03n10.mccleary.ycrc.yale.edu	2023-08-12 12:34:13	2023-08-12 13:00:21	1568.21	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E exponential --S 0.7 --CPT TRUE
105	0	r813u03n12.mccleary.ycrc.yale.edu	2023-08-12 12:34:13	2023-08-12 13:00:38	1584.96	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E multinomial --S 0.7 --CPT TRUE
100	0	r813u03n12.mccleary.ycrc.yale.edu	2023-08-12 12:34:13	2023-08-12 13:00:52	1599.29	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E multinomial --S 0.5 --CPT TRUE
60	0	r813u03n08.mccleary.ycrc.yale.edu	2023-08-12 12:34:06	2023-08-12 13:01:08	1622.16	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E exponential --S 0.0 --CPT TRUE
80	0	r813u03n10.mccleary.ycrc.yale.edu	2023-08-12 12:34:13	2023-08-12 13:01:10	1617.46	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E exponential --S 0.9 --CPT TRUE
40	0	r813u15n09.mccleary.ycrc.yale.edu	2023-08-12 12:34:06	2023-08-12 13:01:13	1626.94	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E cauchy --S 0.5 --CPT TRUE
170	0	r813u03n06.mccleary.ycrc.yale.edu	2023-08-12 12:34:17	2023-08-12 13:01:33	1636.23	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D Gaussian --E cauchy --S 0.9 --CPT TRUE
175	0	r813u03n06.mccleary.ycrc.yale.edu	2023-08-12 12:34:17	2023-08-12 13:01:58	1660.97	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D Gaussian --E cauchy --S 0.99 --CPT TRUE
90	0	r813u03n12.mccleary.ycrc.yale.edu	2023-08-12 12:34:13	2023-08-12 13:02:12	1678.80	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E multinomial --S 0.0 --CPT TRUE
160	0	r813u03n02.mccleary.ycrc.yale.edu	2023-08-12 12:34:17	2023-08-12 13:02:29	1692.36	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D Gaussian --E cauchy --S 0.5 --CPT TRUE
0	0	r209u08n01.mccleary.ycrc.yale.edu	2023-08-12 12:34:06	2023-08-12 13:02:33	1706.43	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E gaussian --S 0.0 --CPT TRUE
70	0	r813u03n08.mccleary.ycrc.yale.edu	2023-08-12 12:34:13	2023-08-12 13:03:26	1752.70	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E exponential --S 0.5 --CPT TRUE
85	0	r813u03n12.mccleary.ycrc.yale.edu	2023-08-12 12:34:13	2023-08-12 13:03:49	1776.35	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E exponential --S 0.99 --CPT TRUE
65	0	r813u03n08.mccleary.ycrc.yale.edu	2023-08-12 12:34:13	2023-08-12 13:03:55	1782.40	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E exponential --S 0.3 --CPT TRUE
95	0	r813u03n12.mccleary.ycrc.yale.edu	2023-08-12 12:34:13	2023-08-12 13:03:56	1782.74	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E multinomial --S 0.3 --CPT TRUE
50	0	r813u15n09.mccleary.ycrc.yale.edu	2023-08-12 12:34:06	2023-08-12 13:04:33	1826.61	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E cauchy --S 0.9 --CPT TRUE
240	0	r813u03n03.mccleary.ycrc.yale.edu	2023-08-12 12:34:30	2023-08-12 13:05:03	1832.81	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D Cauchy --E gaussian --S 0.0 --CPT TRUE
45	0	r813u15n09.mccleary.ycrc.yale.edu	2023-08-12 12:34:06	2023-08-12 13:05:11	1864.79	module load miniconda/23.3.1;conda activate /home/lg689/project/project/conda_env/PREGSenv;Rscript experiments_sim.R --n 100 --p 2 --D AnovaBalance --E cauchy --S 0.7 --CPT TRUE
